experiment_name,backend,mpi_ranks,omp_threads,num_qubits,circuit_depth,num_cuts,total_tasks,batch_size,chunk_records,compute_seconds,write_seconds,read_seconds,total_seconds,global_sum,records_written,bytes_written,files_created,tasks_per_second,max_buffer_mb
single_hdf5_mpi2_b16384_c65536_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,16384,65536,0.022280,0.022216,0.018058,0.063458,-0.010880,299919,38389568,1,9452593.542323,1.000000
single_hdf5_mpi2_b16384_c65536_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,16384,65536,0.349020,0.278529,0.269075,0.903850,-0.015582,4798701,614233664,1,10618354.617871,1.000000
single_hdf5_mpi2_b16384_c65536_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,16384,65536,0.348765,0.279125,0.287541,0.921560,-0.015582,4798701,614233664,1,10414299.416921,1.000000
single_hdf5_mpi2_b16384_c65536_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,16384,65536,0.349988,0.279904,0.270534,0.907622,-0.015582,4798701,614233664,1,10574221.867929,1.000000
single_hdf5_mpi2_b16384_c65536_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,16384,65536,1.815796,1.435997,1.384024,4.669166,0.000027,25000000,3200000000,1,10708550.139871,1.000000
single_hdf5_mpi2_b16384_c65536_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,16384,65536,1.818575,1.419673,1.373977,4.650675,0.000027,25000000,3200000000,1,10751128.282748,1.000000
single_hdf5_mpi2_b16384_c65536_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,16384,65536,1.855220,1.542102,1.379157,4.799446,0.000027,25000000,3200000000,1,10417873.245212,1.000000
multi_file_mpi2_b1024_c4096_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,1024,4096,0.021784,0.000006,0.000000,0.022077,0.000000,299919,38389568,0,27170274.093016,0.000000
multi_file_mpi2_b1024_c4096_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,1024,4096,0.024262,0.000006,0.000000,0.024527,0.000000,299919,38389568,0,24456460.359779,0.000000
multi_file_mpi2_b1024_c4096_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,1024,4096,0.027795,0.000006,0.000000,0.028062,0.000000,299919,38389568,0,21375593.151266,0.000000
multi_file_mpi2_b1024_c4096_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,1024,4096,0.343007,0.000096,0.000000,0.347145,0.000000,4798701,614233664,0,27690286.837025,0.000000
multi_file_mpi2_b1024_c4096_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,1024,4096,0.379835,0.000096,0.000000,0.383846,0.000000,4798701,614233664,0,25040793.693565,0.000000
multi_file_mpi2_b1024_c4096_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,1024,4096,0.423375,0.000093,0.000000,0.427190,0.000000,4798701,614233664,0,22466371.141398,0.000000
multi_file_mpi2_b1024_c4096_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,1024,4096,1.782394,0.000481,0.000000,1.803329,0.000000,25000000,3200000000,0,27751875.333669,0.000000
multi_file_mpi2_b1024_c4096_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,1024,4096,1.991547,0.000534,0.000000,2.012270,0.000000,25000000,3200000000,0,24847562.403663,0.000000
multi_file_mpi2_b1024_c4096_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,1024,4096,2.299457,0.000541,0.000000,2.320675,0.000000,25000000,3200000000,0,21670104.049360,0.000000
multi_file_mpi2_b1024_c16384_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,1024,16384,0.021769,0.000006,0.000000,0.022072,0.000000,299919,38389568,0,27176096.586172,0.000000
multi_file_mpi2_b1024_c16384_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,1024,16384,0.024171,0.000009,0.000000,0.024428,0.000000,299919,38389568,0,24555174.710467,0.000000
multi_file_mpi2_b1024_c16384_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,1024,16384,0.027588,0.000006,0.000000,0.027827,0.000000,299919,38389568,0,21700507.191838,0.000000
multi_file_mpi2_b1024_c16384_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,1024,16384,0.345120,0.000093,0.000000,0.349319,0.000000,4798701,614233664,0,27474598.880889,0.000000
multi_file_mpi2_b1024_c16384_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,1024,16384,0.382408,0.000096,0.000000,0.386508,0.000000,4798701,614233664,0,24831064.100376,0.000000
multi_file_mpi2_b1024_c16384_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,1024,16384,0.421817,0.000093,0.000000,0.425836,0.000000,4798701,614233664,0,22537761.072597,0.000000
multi_file_mpi2_b1024_c16384_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,1024,16384,1.792029,0.000490,0.000000,1.813289,0.000000,25000000,3200000000,0,27574203.210737,0.000000
multi_file_mpi2_b1024_c16384_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,1024,16384,2.000250,0.000491,0.000000,2.021216,0.000000,25000000,3200000000,0,24737585.352004,0.000000
multi_file_mpi2_b1024_c16384_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,1024,16384,2.297348,0.000534,0.000000,2.318939,0.000000,25000000,3200000000,0,21561583.766911,0.000000
multi_file_mpi2_b1024_c65536_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,1024,65536,0.022319,0.000006,0.000000,0.022591,0.000000,299919,38389568,0,26551707.256225,0.000000
multi_file_mpi2_b1024_c65536_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,1024,65536,0.024352,0.000006,0.000000,0.024625,0.000000,299919,38389568,0,24359140.910400,0.000000
multi_file_mpi2_b1024_c65536_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,1024,65536,0.027071,0.000006,0.000000,0.027337,0.000000,299919,38389568,0,22650445.396668,0.000000
multi_file_mpi2_b1024_c65536_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,1024,65536,0.341337,0.000092,0.000000,0.345325,0.000000,4798701,614233664,0,27833713.396375,0.000000
multi_file_mpi2_b1024_c65536_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,1024,65536,0.381662,0.000094,0.000000,0.385730,0.000000,4798701,614233664,0,24892565.264538,0.000000
multi_file_mpi2_b1024_c65536_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,1024,65536,0.425989,0.000094,0.000000,0.429971,0.000000,4798701,614233664,0,22417379.582895,0.000000
multi_file_mpi2_b1024_c65536_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,1024,65536,1.795177,0.000483,0.000000,1.816352,0.000000,25000000,3200000000,0,27527699.592183,0.000000
multi_file_mpi2_b1024_c65536_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,1024,65536,1.991356,0.000489,0.000000,2.012182,0.000000,25000000,3200000000,0,24848645.261700,0.000000
multi_file_mpi2_b1024_c65536_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,1024,65536,2.253874,0.000499,0.000000,2.275242,0.000000,25000000,3200000000,0,21977279.793208,0.000000
multi_file_mpi2_b4096_c4096_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,4096,4096,0.019888,0.000002,0.000000,0.020290,0.000000,299919,38389568,0,29563108.068920,0.000000
multi_file_mpi2_b4096_c4096_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,4096,4096,0.021660,0.000002,0.000000,0.022089,0.000000,299919,38389568,0,27155299.719337,0.000000
multi_file_mpi2_b4096_c4096_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,4096,4096,0.021976,0.000002,0.000000,0.022406,0.000000,299919,38389568,0,26770768.391930,0.000000
multi_file_mpi2_b4096_c4096_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,4096,4096,0.322306,0.000025,0.000000,0.326822,0.000000,4798701,614233664,0,29365858.946420,0.000000
multi_file_mpi2_b4096_c4096_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,4096,4096,0.330004,0.000023,0.000000,0.334436,0.000000,4798701,614233664,0,28697284.521753,0.000000
multi_file_mpi2_b4096_c4096_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,4096,4096,0.338945,0.000026,0.000000,0.343268,0.000000,4798701,614233664,0,28068219.376903,0.000000
multi_file_mpi2_b4096_c4096_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,4096,4096,1.668396,0.000125,0.000000,1.690678,0.000000,25000000,3200000000,0,29573934.261624,0.000000
multi_file_mpi2_b4096_c4096_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,4096,4096,1.733031,0.000136,0.000000,1.755415,0.000000,25000000,3200000000,0,28483293.594971,0.000000
multi_file_mpi2_b4096_c4096_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,4096,4096,1.822785,0.000129,0.000000,1.845545,0.000000,25000000,3200000000,0,27092266.566856,0.000000
multi_file_mpi2_b4096_c16384_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,4096,16384,0.020170,0.000002,0.000000,0.020578,0.000000,299919,38389568,0,29455267.804692,0.000000
multi_file_mpi2_b4096_c16384_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,4096,16384,0.022019,0.000002,0.000000,0.022451,0.000000,299919,38389568,0,27422262.019689,0.000000
multi_file_mpi2_b4096_c16384_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,4096,16384,0.021666,0.000002,0.000000,0.022065,0.000000,299919,38389568,0,27184629.259516,0.000000
multi_file_mpi2_b4096_c16384_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,4096,16384,0.322052,0.000024,0.000000,0.326547,0.000000,4798701,614233664,0,29476613.834918,0.000000
multi_file_mpi2_b4096_c16384_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,4096,16384,0.335539,0.000032,0.000000,0.340020,0.000000,4798701,614233664,0,28226028.165629,0.000000
multi_file_mpi2_b4096_c16384_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,4096,16384,0.341509,0.000028,0.000000,0.345956,0.000000,4798701,614233664,0,27741678.697555,0.000000
multi_file_mpi2_b4096_c16384_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,4096,16384,1.668878,0.000125,0.000000,1.691224,0.000000,25000000,3200000000,0,29564385.664412,0.000000
multi_file_mpi2_b4096_c16384_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,4096,16384,1.725287,0.000124,0.000000,1.747568,0.000000,25000000,3200000000,0,28611186.594574,0.000000
multi_file_mpi2_b4096_c16384_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,4096,16384,1.771450,0.000124,0.000000,1.793426,0.000000,25000000,3200000000,0,27879595.951811,0.000000
multi_file_mpi2_b4096_c65536_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,4096,65536,0.020568,0.000002,0.000000,0.020996,0.000000,299919,38389568,0,28700547.779182,0.000000
multi_file_mpi2_b4096_c65536_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,4096,65536,0.023997,0.000002,0.000000,0.024465,0.000000,299919,38389568,0,24517891.213739,0.000000
multi_file_mpi2_b4096_c65536_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,4096,65536,0.022783,0.000002,0.000000,0.023223,0.000000,299919,38389568,0,25828985.887298,0.000000
multi_file_mpi2_b4096_c65536_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,4096,65536,0.320857,0.000024,0.000000,0.325342,0.000000,4798701,614233664,0,29499461.316914,0.000000
multi_file_mpi2_b4096_c65536_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,4096,65536,0.331327,0.000029,0.000000,0.335721,0.000000,4798701,614233664,0,28587457.542198,0.000000
multi_file_mpi2_b4096_c65536_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,4096,65536,0.345323,0.000026,0.000000,0.349735,0.000000,4798701,614233664,0,27441926.465927,0.000000
multi_file_mpi2_b4096_c65536_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,4096,65536,1.677448,0.000126,0.000000,1.699978,0.000000,25000000,3200000000,0,29535935.498753,0.000000
multi_file_mpi2_b4096_c65536_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,4096,65536,1.724259,0.000125,0.000000,1.746594,0.000000,25000000,3200000000,0,28659452.066126,0.000000
multi_file_mpi2_b4096_c65536_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,4096,65536,1.765002,0.000122,0.000000,1.787063,0.000000,25000000,3200000000,0,27978871.893665,0.000000
multi_file_mpi2_b16384_c4096_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,16384,4096,0.019363,0.000001,0.000000,0.020138,0.000000,299919,38389568,0,29785800.766041,0.000000
multi_file_mpi2_b16384_c4096_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,16384,4096,0.020406,0.000001,0.000000,0.021269,0.000000,299919,38389568,0,28202838.211595,0.000000
multi_file_mpi2_b16384_c4096_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,16384,4096,0.021308,0.000000,0.000000,0.022133,0.000000,299919,38389568,0,27101677.024053,0.000000
multi_file_mpi2_b16384_c4096_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,16384,4096,0.317561,0.000007,0.000000,0.322877,0.000000,4798701,614233664,0,29724598.897514,0.000000
multi_file_mpi2_b16384_c4096_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,16384,4096,0.320153,0.000006,0.000000,0.325581,0.000000,4798701,614233664,0,29477739.641852,0.000000
multi_file_mpi2_b16384_c4096_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,16384,4096,0.323866,0.000007,0.000000,0.329133,0.000000,4798701,614233664,0,29178543.370930,0.000000
multi_file_mpi2_b16384_c4096_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,16384,4096,1.637451,0.000035,0.000000,1.661859,0.000000,25000000,3200000000,0,30086795.301725,0.000000
multi_file_mpi2_b16384_c4096_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,16384,4096,1.663857,0.000038,0.000000,1.688264,0.000000,25000000,3200000000,0,29645024.734552,0.000000
multi_file_mpi2_b16384_c4096_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,16384,4096,1.683631,0.000039,0.000000,1.708246,0.000000,25000000,3200000000,0,29413431.305504,0.000000
multi_file_mpi2_b16384_c16384_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,16384,16384,0.020941,0.000001,0.000000,0.021821,0.000000,299919,38389568,0,27578777.311156,0.000000
multi_file_mpi2_b16384_c16384_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,16384,16384,0.020194,0.000001,0.000000,0.021041,0.000000,299919,38389568,0,28507921.462527,0.000000
multi_file_mpi2_b16384_c16384_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,16384,16384,0.022594,0.000001,0.000000,0.023579,0.000000,299919,38389568,0,26862944.245184,0.000000
multi_file_mpi2_b16384_c16384_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,16384,16384,0.312179,0.000008,0.000000,0.317134,0.000000,4798701,614233664,0,30375198.800566,0.000000
multi_file_mpi2_b16384_c16384_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,16384,16384,0.349531,0.000015,0.000000,0.355307,0.000000,4798701,614233664,0,27011552.868159,0.000000
multi_file_mpi2_b16384_c16384_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,16384,16384,0.320774,0.000010,0.000000,0.326154,0.000000,4798701,614233664,0,29425971.812440,0.000000
multi_file_mpi2_b16384_c16384_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,16384,16384,1.628685,0.000037,0.000000,1.652666,0.000000,25000000,3200000000,0,30254138.167221,0.000000
multi_file_mpi2_b16384_c16384_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,16384,16384,1.672971,0.000041,0.000000,1.697277,0.000000,25000000,3200000000,0,29458945.182074,0.000000
multi_file_mpi2_b16384_c16384_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,16384,16384,1.673481,0.000044,0.000000,1.699301,0.000000,25000000,3200000000,0,29443363.878224,0.000000
multi_file_mpi2_b16384_c65536_cuts4_t4_rep0,multi_file,2,4,28,120,4,599837,16384,65536,0.019382,0.000001,0.000000,0.020153,0.000000,299919,38389568,0,29764270.896512,0.000000
multi_file_mpi2_b16384_c65536_cuts4_t8_rep0,multi_file,2,8,28,120,4,599837,16384,65536,0.020472,0.000001,0.000000,0.021299,0.000000,299919,38389568,0,29172710.909021,0.000000
multi_file_mpi2_b16384_c65536_cuts4_t12_rep0,multi_file,2,12,28,120,4,599837,16384,65536,0.021045,0.000001,0.000000,0.021804,0.000000,299919,38389568,0,27510518.179877,0.000000
multi_file_mpi2_b16384_c65536_cuts6_t4_rep0,multi_file,2,4,28,120,6,9597401,16384,65536,0.314940,0.000008,0.000000,0.319824,0.000000,4798701,614233664,0,30008413.417227,0.000000
multi_file_mpi2_b16384_c65536_cuts6_t8_rep0,multi_file,2,8,28,120,6,9597401,16384,65536,0.319889,0.000008,0.000000,0.325093,0.000000,4798701,614233664,0,29651030.266144,0.000000
multi_file_mpi2_b16384_c65536_cuts6_t12_rep0,multi_file,2,12,28,120,6,9597401,16384,65536,0.321190,0.000008,0.000000,0.326438,0.000000,4798701,614233664,0,29400362.583195,0.000000
multi_file_mpi2_b16384_c65536_cuts8_t4_rep0,multi_file,2,4,28,120,8,50000000,16384,65536,1.678294,0.000034,0.000000,1.702972,0.000000,25000000,3200000000,0,29360437.135100,0.000000
multi_file_mpi2_b16384_c65536_cuts8_t8_rep0,multi_file,2,8,28,120,8,50000000,16384,65536,1.664311,0.000036,0.000000,1.689404,0.000000,25000000,3200000000,0,29596231.155312,0.000000
multi_file_mpi2_b16384_c65536_cuts8_t12_rep0,multi_file,2,12,28,120,8,50000000,16384,65536,1.686914,0.000044,0.000000,1.711864,0.000000,25000000,3200000000,0,29207929.865335,0.000000
memory_mpi4_b1024_c4096_cuts4_t4_rep0,memory,4,4,28,120,4,599837,1024,4096,0.029450,0.018441,0.000462,0.040046,-0.010880,149960,38389568,0,14978783.654455,9.152832
memory_mpi4_b1024_c4096_cuts4_t8_rep0,memory,4,8,28,120,4,599837,1024,4096,0.012021,0.015654,0.000452,0.028161,-0.010880,149960,38389568,0,21300011.725292,9.152832
memory_mpi4_b1024_c4096_cuts4_t12_rep0,memory,4,12,28,120,4,599837,1024,4096,0.013271,0.017658,0.000407,0.028180,-0.010880,149960,38389568,0,22993067.278019,9.152832
memory_mpi4_b1024_c4096_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,1024,4096,0.176332,0.327729,0.017918,0.509066,-0.015582,2399351,614233664,0,19162620.448520,146.444763
memory_mpi4_b1024_c4096_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,1024,4096,0.120624,0.290329,0.020089,0.429442,-0.015582,2399351,614233664,0,22348555.665419,146.444763
memory_mpi4_b1024_c4096_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,1024,4096,0.168706,0.277260,0.014220,0.455726,-0.015582,2399351,614233664,0,21059568.220309,146.444763
memory_mpi4_b1024_c4096_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,1024,4096,0.886418,1.359832,0.098004,2.352901,0.000027,12500000,3200000000,0,23346625.343806,762.939453
memory_mpi4_b1024_c4096_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,1024,4096,0.687342,1.277782,0.079983,2.034841,0.000027,12500000,3200000000,0,26777465.033350,762.939453
memory_mpi4_b1024_c4096_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,1024,4096,0.633786,1.269332,0.094812,1.986060,0.000027,12500000,3200000000,0,25175468.711917,762.939453
memory_mpi4_b1024_c16384_cuts4_t4_rep0,memory,4,4,28,120,4,599837,1024,16384,0.016596,0.017693,0.000441,0.031292,-0.010880,149960,38389568,0,20980914.421827,9.152832
memory_mpi4_b1024_c16384_cuts4_t8_rep0,memory,4,8,28,120,4,599837,1024,16384,0.012648,0.017865,0.000609,0.027972,-0.010880,149960,38389568,0,21444388.153518,9.152832
memory_mpi4_b1024_c16384_cuts4_t12_rep0,memory,4,12,28,120,4,599837,1024,16384,0.013526,0.018173,0.000518,0.032343,-0.010880,149960,38389568,0,23976935.914219,9.152832
memory_mpi4_b1024_c16384_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,1024,16384,0.184382,0.324414,0.020273,0.496844,-0.015582,2399351,614233664,0,19351639.256818,146.444763
memory_mpi4_b1024_c16384_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,1024,16384,0.162064,0.329991,0.022210,0.500521,-0.015582,2399351,614233664,0,19174834.822653,146.444763
memory_mpi4_b1024_c16384_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,1024,16384,0.165940,0.288769,0.015516,0.450092,-0.015582,2399351,614233664,0,21897155.241460,146.444763
memory_mpi4_b1024_c16384_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,1024,16384,0.828474,1.414048,0.076604,2.301522,0.000027,12500000,3200000000,0,21883933.645406,762.939453
memory_mpi4_b1024_c16384_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,1024,16384,0.774251,1.275684,0.092271,2.090752,0.000027,12500000,3200000000,0,28089546.273559,762.939453
memory_mpi4_b1024_c16384_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,1024,16384,0.770527,1.212965,0.055959,1.995046,0.000027,12500000,3200000000,0,25062080.854429,762.939453
memory_mpi4_b1024_c65536_cuts4_t4_rep0,memory,4,4,28,120,4,599837,1024,65536,0.013229,0.018542,0.000535,0.030863,-0.010880,149960,38389568,0,20633833.078390,9.152832
memory_mpi4_b1024_c65536_cuts4_t8_rep0,memory,4,8,28,120,4,599837,1024,65536,0.031143,0.019889,0.000467,0.042111,-0.010880,149960,38389568,0,42261592.704400,9.152832
memory_mpi4_b1024_c65536_cuts4_t12_rep0,memory,4,12,28,120,4,599837,1024,65536,0.017611,0.012251,0.000473,0.028438,-0.010880,149960,38389568,0,21092882.182140,9.152832
memory_mpi4_b1024_c65536_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,1024,65536,0.151903,0.342686,0.011778,0.493575,-0.015582,2399351,614233664,0,19444656.029877,146.444763
memory_mpi4_b1024_c65536_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,1024,65536,0.126442,0.298921,0.019150,0.431660,-0.015582,2399351,614233664,0,22959997.585102,146.444763
memory_mpi4_b1024_c65536_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,1024,65536,0.230166,0.261213,0.013217,0.494315,-0.015582,2399351,614233664,0,19415549.301152,146.444763
memory_mpi4_b1024_c65536_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,1024,65536,0.855888,1.419938,0.075926,2.253306,0.000027,12500000,3200000000,0,22926914.609650,762.939453
memory_mpi4_b1024_c65536_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,1024,65536,0.678343,1.295436,0.105353,1.984114,0.000027,12500000,3200000000,0,25292225.053067,762.939453
memory_mpi4_b1024_c65536_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,1024,65536,0.680682,1.284179,0.078736,2.040955,0.000027,12500000,3200000000,0,24498338.759074,762.939453
memory_mpi4_b4096_c4096_cuts4_t4_rep0,memory,4,4,28,120,4,599837,4096,4096,0.016362,0.020184,0.000443,0.030387,-0.010880,149960,38389568,0,20401430.352034,9.152832
memory_mpi4_b4096_c4096_cuts4_t8_rep0,memory,4,8,28,120,4,599837,4096,4096,0.016942,0.010936,0.000504,0.027575,-0.010880,149960,38389568,0,21753033.296589,9.152832
memory_mpi4_b4096_c4096_cuts4_t12_rep0,memory,4,12,28,120,4,599837,4096,4096,0.006875,0.018179,0.000480,0.027501,-0.010880,149960,38389568,0,25441520.791647,9.152832
memory_mpi4_b4096_c4096_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,4096,4096,0.163822,0.343286,0.019163,0.520700,-0.015582,2399351,614233664,0,19044076.022529,146.444763
memory_mpi4_b4096_c4096_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,4096,4096,0.090120,0.304374,0.024633,0.410284,-0.015582,2399351,614233664,0,23392074.543978,146.444763
memory_mpi4_b4096_c4096_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,4096,4096,0.121990,0.284565,0.015459,0.418258,-0.015582,2399351,614233664,0,23505290.966384,146.444763
memory_mpi4_b4096_c4096_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,4096,4096,0.825288,1.346939,0.080085,2.243524,0.000027,12500000,3200000000,0,22452748.533116,762.939453
memory_mpi4_b4096_c4096_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,4096,4096,0.437899,1.331646,0.098489,1.864202,0.000027,12500000,3200000000,0,26912351.750552,762.939453
memory_mpi4_b4096_c4096_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,4096,4096,0.431080,1.303007,0.097704,1.802040,0.000027,12500000,3200000000,0,27922873.732320,762.939453
memory_mpi4_b4096_c16384_cuts4_t4_rep0,memory,4,4,28,120,4,599837,4096,16384,0.014970,0.017490,0.000470,0.028610,-0.010880,149960,38389568,0,22947760.644447,9.152832
memory_mpi4_b4096_c16384_cuts4_t8_rep0,memory,4,8,28,120,4,599837,4096,16384,0.012777,0.014375,0.000439,0.027714,-0.010880,149960,38389568,0,24964936.582859,9.152832
memory_mpi4_b4096_c16384_cuts4_t12_rep0,memory,4,12,28,120,4,599837,4096,16384,0.009342,0.017831,0.000670,0.025362,-0.010880,149960,38389568,0,23651102.850953,9.152832
memory_mpi4_b4096_c16384_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,4096,16384,0.172706,0.310663,0.019505,0.480645,-0.015582,2399351,614233664,0,20087276.353917,146.444763
memory_mpi4_b4096_c16384_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,4096,16384,0.094990,0.301362,0.022193,0.410474,-0.015582,2399351,614233664,0,23554111.097933,146.444763
memory_mpi4_b4096_c16384_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,4096,16384,0.143927,0.292024,0.022400,0.439091,-0.015582,2399351,614233664,0,21948352.741812,146.444763
memory_mpi4_b4096_c16384_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,4096,16384,0.818201,1.361595,0.098725,2.234467,0.000027,12500000,3200000000,0,22376698.076656,762.939453
memory_mpi4_b4096_c16384_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,4096,16384,0.420236,1.350820,0.109737,1.884109,0.000027,12500000,3200000000,0,27089236.741706,762.939453
memory_mpi4_b4096_c16384_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,4096,16384,0.477072,1.352403,0.079355,1.843561,0.000027,12500000,3200000000,0,28472115.927509,762.939453
memory_mpi4_b4096_c65536_cuts4_t4_rep0,memory,4,4,28,120,4,599837,4096,65536,0.016312,0.016713,0.000424,0.027781,-0.010880,149960,38389568,0,23307141.550756,9.152832
memory_mpi4_b4096_c65536_cuts4_t8_rep0,memory,4,8,28,120,4,599837,4096,65536,0.013028,0.014240,0.000654,0.026984,-0.010880,149960,38389568,0,22229361.433347,9.152832
memory_mpi4_b4096_c65536_cuts4_t12_rep0,memory,4,12,28,120,4,599837,4096,65536,0.009372,0.015462,0.001370,0.025454,-0.010880,149960,38389568,0,26141718.598228,9.152832
memory_mpi4_b4096_c65536_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,4096,65536,0.160581,0.300263,0.016157,0.478135,-0.015582,2399351,614233664,0,20674420.846790,146.444763
